model,baseline_key,task_id,lite_index,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration,termination_reason,summary_termination_reason,recorded_run_status,returncode,device_count,device_types,device_instances,metadata_ref,materialized_task_ref,result_ref,evaluator_trace_ref,trajectory_ref,run_metadata_ref,time_limited,environment_actions,coordination_rounds,summary_ref,case_id,case_use,interpretation_note
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_219,158,158_android_smarthome_219,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/158_android_smarthome_219,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,3,36.563,done,done,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/158_android_smarthome_219/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/158_android_smarthome_219/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/158_android_smarthome_219/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/158_android_smarthome_219/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/158_android_smarthome_219/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,3,3,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_233,159,159_android_smarthome_233,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/159_android_smarthome_233,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.6666666666666666,0.6666666666666666,selected attempt recorded automatic score; no rescoring,3,44.437,done,done,completed,1,2,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/159_android_smarthome_233/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/159_android_smarthome_233/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/159_android_smarthome_233/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/159_android_smarthome_233/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/159_android_smarthome_233/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,3,3,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_smarthome_147,160,160_android_smarthome_147,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/160_android_smarthome_147,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,334.0,max_steps,max_steps,completed,1,3,android+home,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""},{""id"":""home_0"",""type"":""home""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/160_android_smarthome_147/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/160_android_smarthome_147/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/160_android_smarthome_147/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/160_android_smarthome_147/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/160_android_smarthome_147/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_267,161,161_android_only_267,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/161_android_only_267,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,6,313.938,done,done,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/161_android_only_267/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/161_android_only_267/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/161_android_only_267/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/161_android_only_267/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/161_android_only_267/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,6,6,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_234,162,162_android_only_234,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/162_android_only_234,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,50,361.219,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/162_android_only_234/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/162_android_only_234/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/162_android_only_234/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/162_android_only_234/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/162_android_only_234/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_214,163,163_android_only_214,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/163_android_only_214,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,516.766,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/163_android_only_214/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/163_android_only_214/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/163_android_only_214/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/163_android_only_214/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/163_android_only_214/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_305,164,164_android_only_305,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/164_android_only_305,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,50,337.719,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/164_android_only_305/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/164_android_only_305/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/164_android_only_305/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/164_android_only_305/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/164_android_only_305/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_264,165,165_android_only_264,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/165_android_only_264,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,452.672,done,done,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/165_android_only_264/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/165_android_only_264/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/165_android_only_264/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/165_android_only_264/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/165_android_only_264/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_236,166,166_android_only_236,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/166_android_only_236,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.75,0.75,selected attempt recorded automatic score; no rescoring,50,531.938,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/166_android_only_236/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/166_android_only_236/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/166_android_only_236/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/166_android_only_236/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/166_android_only_236/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_254,167,167_android_only_254,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/167_android_only_254,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,317.141,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/167_android_only_254/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/167_android_only_254/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/167_android_only_254/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/167_android_only_254/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/167_android_only_254/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_218,168,168_android_only_218,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/168_android_only_218,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,306.266,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/168_android_only_218/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/168_android_only_218/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/168_android_only_218/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/168_android_only_218/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/168_android_only_218/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_260,169,169_android_only_260,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/169_android_only_260,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,384.5,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/169_android_only_260/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/169_android_only_260/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/169_android_only_260/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/169_android_only_260/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/169_android_only_260/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_285,170,170_android_only_285,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/170_android_only_285,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.5,0.5,selected attempt recorded automatic score; no rescoring,50,296.86,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/170_android_only_285/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/170_android_only_285/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/170_android_only_285/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/170_android_only_285/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/170_android_only_285/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
Mobile-Agent-v3.5 (GUI-Owl-1.5-32B-Instruct),mobile,android_only_210,171,171_android_only_210,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/171_android_only_210,unknown; historical config/task.json retained,formal run_01 summary.records selection; matching result.json,FAIL,FAIL,recorded_automatic; no applicable confirmed adjudication located; not reaudited,0.0,0.0,selected attempt recorded automatic score; no rescoring,50,287.516,max_steps,max_steps,completed,1,2,android,"[{""id"":""android_0"",""type"":""android""},{""id"":""android_1"",""type"":""android""}]",runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/171_android_only_210/config/task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/171_android_only_210/config/materialized_task.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/171_android_only_210/result.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/171_android_only_210/evaluator_trace.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/171_android_only_210/trajectory.json,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/run_metadata.json,False,50,50,runs/core200-rerun-20260826/mobile-agent-v3.5-gui-owl15-32b/PC-20260130VLZZ/run_01/summary.json,,not_close_read,
