model,lite_index,task_id,family,topology,selected_attempt,run_ref,task_version,result_basis,raw_result,adopted_result,evaluation_status,raw_score,adopted_score,score_basis,steps,duration,termination_reason,failure_class,device_count,device_types,device_ids,metadata_ref,result_index_ref
ufo3-gpt-5.5,115,linux_smarthome_433,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/115_linux_smarthome_433/attempts/attempt_001,sha256:a1545d8223c2d8483cafe7371b16fcfdd4257cb29327273e42b9882a65230d7f,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,17,400.408,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/115_linux_smarthome_433/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,116,linux_smarthome_1000,linux_smarthome,2linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/116_linux_smarthome_1000/attempts/attempt_001,sha256:f36c85fec822162628a757eff1ff250b89d54d1dded63557723570722fd33b3a,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,19,427.148,done,incorrect_completion,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/116_linux_smarthome_1000/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,117,linux_smarthome_796,linux_smarthome,2linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/117_linux_smarthome_796/attempts/attempt_001,sha256:37e9884119b4ded5bed758a17c4e99eb100548efddd23eb5c37cc5552dd2742f,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,21,477.277,done,incorrect_completion,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/117_linux_smarthome_796/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,118,linux_smarthome_576,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/118_linux_smarthome_576/attempts/attempt_001,sha256:1487c7de3f83c17fbb31790581c9b425623c8d22bdf29baca5914b39a7458742,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,15,244.74,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/118_linux_smarthome_576/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,119,linux_smarthome_932,linux_smarthome,2linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/119_linux_smarthome_932/attempts/attempt_001,sha256:4ab8c07662b610fd780acf183393fbf91e6e9a70910d4ea932f0eef236e090ed,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,14,394.807,done,incorrect_completion,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/119_linux_smarthome_932/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,120,linux_smarthome_062,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/120_linux_smarthome_062/attempts/attempt_001,sha256:330009032ee93f9c0c75d35a02b140d99e6fd5131b8e9f77dee140bf0198708f,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,11,186.695,done,incorrect_completion,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/120_linux_smarthome_062/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,121,linux_smarthome_983,linux_smarthome,2linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/121_linux_smarthome_983/attempts/attempt_001,sha256:01a7676cb9a34868824ef305af1863cf3aad26063d2f2b968ba486d06e02ab26,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,18,426.265,done,incorrect_completion,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/121_linux_smarthome_983/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,122,linux_smarthome_656,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/122_linux_smarthome_656/attempts/attempt_001,sha256:54661e7cd5f2e72f983732b7d40c2f77e49eefae665f0040ea2de51ed1fde88c,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,15,229.519,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/122_linux_smarthome_656/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,123,linux_smarthome_982,linux_smarthome,2linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/123_linux_smarthome_982/attempts/attempt_001,sha256:93d37f3655190f0e80b4dbcf1ae5b994bd4ebf8a4ab645eb519211df924ecd14,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,14,420.575,done,incorrect_completion,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/123_linux_smarthome_982/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,124,linux_smarthome_348,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/124_linux_smarthome_348/attempts/attempt_001,sha256:0c6aced5687e50388af5cca411ebcf4f09826613798a1422c60556dad9c4ba83,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,13,267.593,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/124_linux_smarthome_348/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,125,linux_smarthome_567,linux_smarthome,2linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/125_linux_smarthome_567/attempts/attempt_001,sha256:de7bae552b6acb5216406d070aed7cc502bbbc76b97b7a8429c2ce0dfd5a535d,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,16,464.698,done,incorrect_completion,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/125_linux_smarthome_567/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,126,linux_smarthome_670,linux_smarthome,2linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/126_linux_smarthome_670/attempts/attempt_001,sha256:5955c6bb58359aa67439675a53430c4223aa0fdc8df3946cdaadecfb29a6c181,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.75,0.75,selected_attempt_evaluator_trace,16,516.754,done,incorrect_completion,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/126_linux_smarthome_670/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,127,linux_smarthome_359,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/127_linux_smarthome_359/attempts/attempt_001,sha256:676e9c66d44fa2d4d1f6e1a79f5ddfc5e39d154387d84bf89f7ed4858c64b2d7,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,13,244.481,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/127_linux_smarthome_359/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,128,linux_smarthome_373,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/128_linux_smarthome_373/attempts/attempt_001,sha256:9e59090fe0473b12abcda9a6790cf9dd5ede83ba0d4ff6555d880505e0f3f6db,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,13,291.398,done,incorrect_completion,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/128_linux_smarthome_373/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,129,linux_smarthome_065,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/129_linux_smarthome_065/attempts/attempt_001,sha256:ad1489fd381dc6f96c3217838f63dd1c0d6ec5060970793393de20cc6df43264,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,8,169.077,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/129_linux_smarthome_065/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,130,linux_smarthome_370,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/130_linux_smarthome_370/attempts/attempt_001,sha256:11932d197ca8a167bbd2894f3af3617574920a0e52a8c8c85f1b5c4d47731c63,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,9,183.37,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/130_linux_smarthome_370/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,131,linux_smarthome_372,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/131_linux_smarthome_372/attempts/attempt_001,sha256:fe6ee1fd3d35a9ab7517ac1663d6bc4964e483975b74cd90d76e8edd90703060,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,13,304.814,done,incorrect_completion,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/131_linux_smarthome_372/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,132,linux_smarthome_028,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/132_linux_smarthome_028/attempts/attempt_001,sha256:57b55e0931fef2e9d634ccec3b3e5f18af1c7ebb032c51d635528065da9f0bf2,final_merged_selected_attempt,PASS,PASS,lifecycle_valid,1.0,1.0,selected_attempt_evaluator_trace,7,208.469,done,passed,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/132_linux_smarthome_028/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,133,linux_smarthome_999,linux_smarthome,2linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/133_linux_smarthome_999/attempts/attempt_001,sha256:6edb3811c19b8fb12b03ee659ffcc45b21e0898f73c8b808a2a6884d7f4c9ad7,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,19,442.683,done,incorrect_completion,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/133_linux_smarthome_999/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,134,linux_smarthome_361,linux_smarthome,linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/134_linux_smarthome_361/attempts/attempt_001,sha256:add30f2e4012440c18c231cad47b08daa17d7128b3be76c6440ac56301d211f9,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,20,855.39,done,incorrect_completion,2,home+linux,linux_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/134_linux_smarthome_361/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,135,linux_smarthome_981,linux_smarthome,2linux_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/135_linux_smarthome_981/attempts/attempt_001,sha256:11eb234269f092b42c9572e9622cddd2d5a50041668d419e4bb23f94c0d4cb93,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,22,716.35,done,incorrect_completion,3,home+linux,linux_0+linux_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/135_linux_smarthome_981/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,136,android_smarthome_357,android_smarthome,2android_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/infrastructure_repair_01/136_android_smarthome_357/attempts/attempt_001,sha256:7ca5bbd4f11998621ae726a60b76dded31b2ac932e86375228b5e58979bad667,final_merged_infrastructure_repair:lite_136,INFRASTRUCTURE_INVALID,FAIL,lifecycle_valid,,0.0,official_repair_attempt_evaluator_trace,50,1638.784,max_steps,budget_exhausted,3,android+home,android_0+android_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/infrastructure_repair_01/136_android_smarthome_357/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,137,android_smarthome_409,android_smarthome,android_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/137_android_smarthome_409/attempts/attempt_001,sha256:259e008b24c65381760c6b31db421398f2d209ab9b931670c4d7dc261892f7ac,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,50,905.554,max_steps,budget_exhausted,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/137_android_smarthome_409/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,138,android_smarthome_854,android_smarthome,android_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/138_android_smarthome_854/attempts/attempt_001,sha256:536f3217c9e67baac177f66cc08231f50498681d473528a3626d69ae1c8536aa,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.75,0.75,selected_attempt_evaluator_trace,50,713.354,max_steps,budget_exhausted,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/138_android_smarthome_854/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,139,android_smarthome_026,android_smarthome,android_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/139_android_smarthome_026/attempts/attempt_001,sha256:fe92f0c8839a5e6f3004c27c87846f6ce41ce88e7be030505fba04d7fe4d1cf1,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.0,0.0,selected_attempt_evaluator_trace,50,962.808,max_steps,budget_exhausted,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/139_android_smarthome_026/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,140,android_smarthome_407,android_smarthome,android_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/140_android_smarthome_407/attempts/attempt_001,sha256:fdd1ac6c21d8fb0fb61dd16b1e124a9a094e25bc06ed7682fa141fc8b137b69e,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.5,0.5,selected_attempt_evaluator_trace,32,568.491,done,incorrect_completion,2,android+home,android_0+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/140_android_smarthome_407/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
ufo3-gpt-5.5,141,android_smarthome_149,android_smarthome,2android_smarthome,attempt_001,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/141_android_smarthome_149/attempts/attempt_001,sha256:5913d7f31586b4e3b850e19e353be8fee6b73f69b84a3c6d1fd6c7edce097b6c,final_merged_selected_attempt,FAIL,FAIL,lifecycle_valid,0.6666666666666666,0.6666666666666666,selected_attempt_evaluator_trace,20,343.976,done,incorrect_completion,3,android+home,android_0+android_1+home_0,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/run_01/141_android_smarthome_149/attempts/attempt_001/config/task.json,/Users/Admin/home/MDC_Benchmark_lite_ufo3/runs/ufo3-gpt-5.5-core200-rerun-20260826/mdcbench_lite_v1/final_merged_status_after_infrastructure_repairs.json
